id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9123301,Beautiful sunny 2-bed entire flat!!,47532424,Lisa,,Sydney,-33.90043,151.21241,Entire home/apt,200,90,6,2016-06-16,0.08,1,0,0,
9123458,Rozelle light filled townhouse,5506744,Catherine,,Leichhardt,-33.86295,151.17501,Entire home/apt,250,90,1,2016-01-05,0.01,1,0,0,
9134116,合租公寓,47573530,Xiaodong,,Sydney,-33.87778,151.20729,Shared room,48,90,0,,,1,0,0,
9136716,**Beach Side Studio**LOCATION LOCATION LOCATION**,28191418,Natasha Anne,,Waverley,-33.8887,151.27164,Entire home/apt,114,90,18,2017-09-30,0.38,1,355,0,
9136759,Modern share house in Surry Hills.,47584348,Luca,,Sydney,-33.8917,151.20525,Private room,60,90,0,,,1,0,0,
9137042,City Living at its Best,30068697,Dane,,Sydney,-33.87143,151.21843,Entire home/apt,250,90,7,2018-10-15,0.14,1,0,0,
9137264,Coogee beach spacious and sunny,6121042,Hannah,,Randwick,-33.92231,151.24995,Entire home/apt,180,90,2,2016-03-30,0.03,1,0,0,
9138234,Large Master Room in Share house,47592864,Emma,,Warringah,-33.74256,151.27952,Private room,55,90,1,2016-01-03,0.01,1,0,0,
9138288,Stylish Coogee Sanctuary,2450066,Hotelesque,,Randwick,-33.92457,151.24752,Entire home/apt,950,10,0,,,77,119,0,PID-STRA-19143
9139089,"Bright, charming beach pad - Bondi!",23955778,Slaney,,Waverley,-33.88636,151.27863,Entire home/apt,200,90,0,,,1,0,0,
9139918,Charming 3BD in Rushcutters Bay!,46212348,Adrian,,Sydney,-33.87443,151.22741,Entire home/apt,200,90,0,,,1,0,0,
9140599,Spacious apartment near Manly,8566828,Agnes,,Warringah,-33.78205,151.27852,Entire home/apt,110,90,2,2016-11-26,0.03,1,0,0,
9140692,Lovely duplex,38597387,Anna&Andrew,,Randwick,-33.94052,151.24101,Entire home/apt,80,90,2,2017-12-26,0.03,1,0,0,
9142297,Best room in Bondi: 5 min. to Beach,47542881,Pat,,Waverley,-33.8958,151.26944,Private room,52,90,1,2015-11-06,0.01,1,0,0,
9143526,Picturesque Cremorne Point,43454218,Anna,,North Sydney,-33.84117,151.23016,Entire home/apt,150,90,0,,,1,0,0,
9146510,NY Style Large Apart with Balcony,12529611,Roxanne,,Marrickville,-33.90339,151.16735,Entire home/apt,200,90,6,2016-01-05,0.08,1,0,0,
9154234,Urban Eden,24380112,Michele,,Marrickville,-33.89851,151.16553,Private room,95,90,0,,,2,0,0,
9154637,Premier Eastern Suburbs Location,46820002,Jesse,,Woollahra,-33.88936,151.24211,Entire home/apt,250,90,2,2017-01-01,0.03,1,0,0,
9157195,Cute studio apartment Surry Hills,15952633,Leoni,,Sydney,-33.88764,151.21269,Entire home/apt,138,90,37,2016-04-05,0.51,1,0,0,
9157341,"Designer, sunny 1-3 Bdrm Terrace",12276318,Sarah,,Sydney,-33.88745,151.22935,Entire home/apt,420,90,0,,,1,0,0,
9157997,Nice room,5372126,Ben,,Leichhardt,-33.87882,151.16838,Private room,280,90,0,,,1,0,0,
9159131,Great apartment in Queenscliff,12683356,Bruno,,Warringah,-33.78104,151.28432,Private room,50,90,1,2016-12-27,0.02,1,0,0,
9159588,2 bed unit close to Coogee beach,34344899,Dave,,Randwick,-33.91586,151.24963,Entire home/apt,200,90,0,,,1,0,0,
9159885,"Master Bedroom & own bathroom, Gym Pool Spa Sauna",44226689,Sabine,,Sydney,-33.89948,151.21229,Private room,80,90,21,2019-01-20,0.34,2,0,0,
9161082,Resort Style Family Home with Pool,1612524,Jillian,,Warringah,-33.75996,151.20948,Entire home/apt,480,90,2,2016-01-09,0.03,1,0,0,
9164562,"Yes, it's true! Freshwater, 2 mins from beach #1",7209717,Allison,,Warringah,-33.77794,151.28769,Entire home/apt,255,2,76,2020-03-01,1.58,2,342,16,PID-STRA-7690
9171065,Sunny Bondi Beach Apartment,47727457,Paddy,,Waverley,-33.88673,151.26649,Entire home/apt,300,90,3,2018-01-02,0.04,1,0,0,
9172734,Gorgeous Flat in Heart of Sydney,2824571,Julia,,Sydney,-33.87068,151.224,Entire home/apt,149,90,14,2017-11-26,0.19,1,0,0,
9172791,SUMMER PARADISE,42092865,Luke,,Warringah,-33.74028,151.29688,Entire home/apt,500,90,1,2016-01-25,0.01,2,0,0,
9173857,Villa Style Apartment  w Terrace,36304598,Mariana,,City Of Kogarah,-33.97072,151.13047,Entire home/apt,220,90,3,2016-10-14,0.04,1,0,0,
9175945,Family oriented environment,47750865,Cathie,,Canterbury,-33.93158,151.08023,Private room,250,90,0,,,1,365,0,
9177970,Tropical Pittwater Getaway,37448420,Helen,,Pittwater,-33.64679,151.30883,Entire home/apt,978,2,58,2018-01-05,0.81,1,297,5,PID-STRA-13299
9186875,central classic Australian family cottage near scg,673834,Tim,,Waverley,-33.89198,151.24167,Entire home/apt,160,90,6,2018-07-21,0.08,1,0,0,
9187262,Family-friendly 2 bedroom unit,47797906,Paul,,Warringah,-33.75286,151.28292,Entire home/apt,150,90,1,2015-12-29,0.01,1,0,0,
9187968,Florida Trees Palm Beach NSW,12852399,Bron,,Pittwater,-33.60073,151.32219,Entire home/apt,1500,90,0,,,1,0,0,
9188801,Spacious Manly 1 BR With Great View,17967710,Andy,,Manly,-33.79748,151.281,Entire home/apt,200,90,4,2018-02-10,0.06,1,0,0,
9189067,Family home Northern Beaches,47805689,Jodie,,Warringah,-33.74754,151.22203,Entire home/apt,200,90,3,2017-01-14,0.04,1,159,0,
9189172,Surry Hills - Spectacular Apartment - Superhost,28377212,Peter,,Sydney,-33.88195,151.21497,Entire home/apt,180,2,140,2019-05-13,2.34,1,249,0,Exempt
9189444,Panoramic Beach Views,41505402,Shadie,,Manly,-33.78642,151.28942,Entire home/apt,175,90,5,2016-04-18,0.07,1,0,0,
9189689,Bondi Beach leafy magic,47808621,Jo,,Waverley,-33.89195,151.26981,Entire home/apt,130,90,5,2019-02-25,0.07,1,0,0,
9189790,Modern Sydney CBD 1BR Apartment!,47809152,Kenn,,Sydney,-33.88209,151.20359,Entire home/apt,150,90,1,2015-11-23,0.01,1,0,0,
9191333,"Satori - Light, bright, breezy home in Manly",11112917,Melissa,,Manly,-33.80504,151.28646,Entire home/apt,895,3,13,2019-12-15,0.28,1,262,0,PID-STRA-9399
9192542,Comfy Bedroom Epping (females only),47821604,Sophie,,Hornsby,-33.76774,151.08981,Private room,35,90,0,,,1,0,0,
9200385,Summer in Freshwater 300m to beach,47361234,Mike,,Warringah,-33.78058,151.28852,Private room,85,90,1,2016-10-15,0.02,1,0,0,
9200952,10min walk to beach & shops,12337397,May,,Warringah,-33.77406,151.28406,Private room,55,90,0,,,1,0,0,
9201182,A modern and tidy apartment,17350991,Ebony,,Canada Bay,-33.86424,151.10762,Entire home/apt,160,90,2,2016-01-27,0.03,1,0,0,
9201255,Inner-City Sydney Oasis,6949174,Abbey,,Leichhardt,-33.86672,151.17126,Entire home/apt,290,90,0,,,1,0,0,
9202615,New years one Bedroom Beachside Apartment Sydney,47866524,Chris,,Warringah,-33.74563,151.28876,Entire home/apt,160,90,1,2016-01-03,0.01,1,0,0,
9202777,Quirky Summer Hill Retreat,39318918,Chris,,Ashfield,-33.89386,151.13704,Entire home/apt,350,90,3,2019-01-02,0.04,1,0,0,
9203848,A place of your own in Carss Park,9193729,Yvonne,,City Of Kogarah,-33.984,151.11696,Entire home/apt,150,1,126,2020-02-18,3.61,1,302,16,Exempt
9215747,Studio in Central Surry Hills,47924461,Shayde,,Sydney,-33.88691,151.2148,Entire home/apt,150,90,1,2016-01-02,0.01,1,0,0,
9217006,Beautiful Terrace Apartment,31639818,Ryan,,Sydney,-33.88532,151.21861,Entire home/apt,250,90,1,2016-01-05,0.01,1,0,0,
9217188,Affordable family home in Mona Vale,47930096,Jane,,Pittwater,-33.67456,151.29711,Entire home/apt,250,90,1,2016-01-11,0.01,1,0,0,
9218093,Apt Kirribilli. 3 days minimum,47934374,Cameron,,North Sydney,-33.85046,151.21572,Entire home/apt,152,90,0,,,1,0,0,
9218616,Executive Randwick UNSW,47936856,Yin,,Randwick,-33.91337,151.23949,Entire home/apt,180,90,16,2016-09-10,0.22,1,350,0,
9219159,Amazing Apartment near Bondi,4315249,Paul,,Woollahra,-33.8855,151.26412,Entire home/apt,250,90,0,,,1,0,0,
9220063,"Family home, skate ramp  and park out the back",47943619,Murray,,Marrickville,-33.92807,151.16093,Entire home/apt,114,5,15,2020-01-21,0.21,1,16,1,PID-STRA-15902
9220459,Fabulous Apartment & Stunning Views,47945479,Eliza,,Sydney,-33.87104,151.22609,Entire home/apt,80,90,13,2017-12-04,0.18,1,0,0,
9221874,Surry Hills Town House,47870803,Miles,,Sydney,-33.887,151.21504,Entire home/apt,199,90,1,2016-01-03,0.01,1,0,0,
9221985,BEACHSIDE OASIS,6514580,Kasia,,Randwick,-33.91731,151.25839,Entire home/apt,160,90,11,2017-12-05,0.15,1,0,0,
9222068,Room in Woollahra !!!,23639714,Zoe,,Woollahra,-33.88796,151.23433,Private room,88,90,26,2020-12-28,0.36,3,6,4,
9222105,Quiet Apartment central Sydney,23436448,Jean-Francois,,Sydney,-33.87457,151.2204,Entire home/apt,325,90,0,,,1,0,0,
9222576,Perfect Summer Holiday Bilgola Home,26661625,Julie,,Pittwater,-33.64945,151.31029,Entire home/apt,160,90,0,,,1,0,0,
9222938,Private room available 29Nov-13Dec,47955480,Estefanía,,Waverley,-33.89469,151.25181,Private room,46,90,0,,,1,0,0,
9223352,Oceanviews,47955739,Jo,,Warringah,-33.77676,151.2925,Entire home/apt,500,90,1,2015-12-04,0.01,1,0,0,
9224272,Deluxe One Bedroom Apartment,28025034,Jimmy,,The Hills Shire,-33.62939,151.01697,Private room,168,90,1,2016-10-28,0.02,5,365,0,PID-STRA-23934
9237966,Holiday Beach Bungalow,48015045,Gillian,,Warringah,-33.78327,151.28648,Private room,180,90,0,,,1,0,0,
9238198,Private room in multi-story house,48016220,Florentina,,Sydney,-33.90203,151.18221,Private room,65,90,2,2016-01-02,0.03,1,0,0,
9239802,Cozy Art Deco Designer Apartment (Kings Cross),10802696,Hans-Lothar,,Sydney,-33.87611,151.227,Entire home/apt,95,2,122,2019-08-11,1.94,2,279,0,PID-STRA-7761
9240361,Expansive Harbour Views,16026854,Tracey McArdles Exclusive Property,,Sydney,-33.86986,151.22783,Entire home/apt,400,5,5,2019-11-15,0.12,17,0,0,PID-STRA-15164
9242190,'Istana' - your 1 bedroom 'Palace' escape,4759647,Gail,,Pittwater,-33.64431,151.32232,Entire home/apt,226,2,20,2016-04-17,0.27,2,229,12,PID-STRA-12746
9243937,Family house close to Beach,46972891,Paul,,Pittwater,-33.68492,151.29717,Entire home/apt,400,90,1,2015-12-30,0.01,1,0,0,
9244621,Double Bedroom,26504605,Paula,,Bankstown,-33.96268,150.98215,Private room,50,90,0,,,2,0,0,
9245318,"Walk to beaches, cafes, resturants",34228951,Alan,,Randwick,-33.91007,151.25053,Entire home/apt,195,90,2,2016-01-14,0.03,1,0,0,
9251725,Lovely En-suite Bondi Junction,45731263,Gabriela,,Waverley,-33.89582,151.24431,Shared room,100,90,0,,,1,179,0,
9255850,Comfy Studio in Sydney's South,5200952,Marina,,Sutherland Shire,-34.0151,151.07057,Entire home/apt,90,90,0,,,1,0,0,
9259411,Bondi Beach family home,46988704,Libby,,Waverley,-33.88498,151.28044,Entire home/apt,450,90,0,,,1,0,0,
9260164,Golf Parade,31693498,Justin,,Manly,-33.78785,151.28011,Entire home/apt,300,90,0,,,1,338,0,
9260169,Cool Flat in Great Location!,31493435,Jon,,Woollahra,-33.87516,151.24453,Entire home/apt,150,90,1,2016-01-05,0.01,1,0,0,
9260893,Luxury by the Beach - Amazing Views,48109169,Virginia,,Warringah,-33.7842,151.2876,Entire home/apt,1000,90,0,,,1,0,0,
9261542,"Upper Floors Studio Apt-1612,  Hyde Park Facing",4385570,Peter + Rupesh,,Sydney,-33.8765,151.21252,Entire home/apt,180,2,32,2018-12-29,0.49,8,142,0,Exempt
9261864,Charming pad 5min to beach & cafes,12306496,Katherine,,Waverley,-33.89218,151.2692,Entire home/apt,180,90,24,2017-01-03,0.69,1,0,0,
9262417,DOUBLE ROOM 16TH DEC-20TH JAN BONDI,35596581,Fiona,,Waverley,-33.89269,151.24645,Private room,70,90,0,,,2,0,0,
9262777,Convenient Central Cozy Quiet Room,48119986,Jonathan,,Sydney,-33.89287,151.20622,Private room,84,90,8,2016-02-07,0.11,1,0,0,
9262844,Manly 2 Bed Beachside Apartment,48119184,Philippa,,Manly,-33.78672,151.28878,Entire home/apt,280,90,1,2016-01-03,0.01,1,0,0,
9262950,Bondi Beach Charmer,22433719,Amy,,Waverley,-33.88637,151.27226,Entire home/apt,240,90,3,2016-10-04,0.06,1,0,0,
9263367,Exemplary family beach house,41215678,Julia,,Waverley,-33.88395,151.27229,Entire home/apt,1000,90,0,,,44,0,0,
9264305,Beach apartment with ocean view,45037989,Rainer,,Randwick,-33.94487,151.25837,Entire home/apt,150,90,0,,,1,0,0,
9265665,Cosy room + ensuite near airport,4689037,Magdalena,,Rockdale,-33.92893,151.14981,Private room,61,90,85,2019-11-10,1.23,1,0,0,
9266895,"Heart of Manly, Balcony, Ocean View",25773655,André,,Manly,-33.79767,151.28802,Entire home/apt,290,90,0,,,1,0,0,
9278707,Bronte Beach family house,27881256,Sally,,Waverley,-33.90585,151.2624,Entire home/apt,1100,90,1,2015-12-17,0.01,1,0,0,
9281746,"126 Clontarf Street-Relaxing, quiet, bush setting.",48200307,Mike,,Manly,-33.78316,151.24186,Entire home/apt,295,90,13,2020-02-06,0.18,1,229,0,
9282044,4 Bed Home with Water Views,9544013,Katie,,Sutherland Shire,-34.01285,151.12362,Entire home/apt,280,90,0,,,1,0,0,
9282390,Beautiful Paddo Terrace + parking!,48203852,Sonia,,Woollahra,-33.88248,151.22064,Entire home/apt,430,90,2,2017-01-02,0.03,1,0,0,
9282628,Surry Hills converted warehouse,6517102,Jeffrey,,Sydney,-33.88178,151.21054,Private room,150,90,0,,,1,0,0,
9283692,Queen bed and private bathroom,48210821,Matthew,,North Sydney,-33.84723,151.21079,Private room,85,90,8,2016-04-25,0.12,1,0,0,
9283850,Bondi Pad -7minute walk to beach,48211784,Kerrie,,Waverley,-33.8918,151.2667,Entire home/apt,200,90,0,,,1,0,0,
9283919,Five Minutes from Sydney Harbour,12058020,Justin,,North Sydney,-33.84356,151.21543,Entire home/apt,297,90,0,,,1,0,0,
9284522,Breathtaking views of Bronte Beach!,12243508,Lara & Nathan,,Waverley,-33.90543,151.26779,Entire home/apt,300,90,1,2016-08-20,0.02,1,0,0,
9284841,Stylish Surry Hills Apartment,30381817,James,,Sydney,-33.8823,151.21291,Entire home/apt,150,90,0,,,1,0,0,
9285693,2 Bedroom Apartment in Randwick,48219146,Kim,,Randwick,-33.92373,151.24395,Entire home/apt,100,90,0,,,1,0,0,
9299949,Chinamans Beach Townhouse,48279751,Heidi,,Mosman,-33.81693,151.246,Entire home/apt,392,90,0,,,1,0,0,
9300785,Private room in best house in Manly,9954370,Santiago,,Manly,-33.79985,151.2878,Private room,75,90,0,,,1,0,0,
9302572,Huge Harbour Views!,48292952,Damian,,Manly,-33.79684,151.27252,Entire home/apt,220,90,61,2016-10-16,0.87,1,0,0,
9303672,Simon & Kristin Griffith,48299089,Simon,,Ku-Ring-Gai,-33.72009,151.11456,Entire home/apt,150,90,0,,,1,349,0,
9304054,Fully Furnished Spacious Two Bedroom Apartment,48295673,Charly,,Sydney,-33.87657,151.22183,Entire home/apt,110,90,0,,,2,0,0,
9304192,Elegant blend of old and new,4413827,Amanda,,Sydney,-33.90479,151.20492,Entire home/apt,400,90,0,,,1,319,0,
9307202,Lovely clean modern house in convenient location,34305,Meg And Tim,,Waverley,-33.89503,151.24716,Entire home/apt,590,5,8,2020-01-02,0.11,1,118,0,PID-STRA-2489
9308011,Fully Furnished Room,45947057,Jess,,Botany Bay,-33.94974,151.22875,Private room,65,90,12,2018-10-01,0.17,8,365,0,
9308295,2 Storey Pet Friendly House !,48316233,Jess,,Leichhardt,-33.88567,151.17225,Entire home/apt,115,90,2,2016-02-24,0.03,1,0,0,
9314553,Beachside Apartment Dee Why,25864520,Bede,,Warringah,-33.75232,151.29613,Entire home/apt,128,90,47,2018-05-18,0.65,2,0,0,
9315724,"Stylish, Modern Retreat in Central Sydney with Car Space",46491167,Robyn,,Sydney,-33.87487,151.22713,Entire home/apt,136,3,157,2020-03-09,2.33,1,300,16,PID-STRA-6442-4
9318705,Beautiful 2 brm home 50m from beach,29604185,Rachael,,Manly,-33.79092,151.2872,Entire home/apt,150,90,1,2015-12-30,0.01,1,0,0,
9318706,Split level - Central - Homely,48367291,Emma,,Sydney,-33.88713,151.21582,Entire home/apt,190,90,1,2016-01-01,0.01,1,0,0,
9319914,"Comfortable, Convenient and Homely",48374206,Reuben,,Woollahra,-33.88909,151.25971,Private room,59,90,1,2015-11-15,0.01,1,0,0,
9320577,Entire semi in Clovelly/Randwick,48377549,Toni,,Randwick,-33.90986,151.25369,Entire home/apt,400,90,38,2018-01-01,0.53,1,0,0,
9322790,Stunning 1-2 bedroom beachfront 'gem',24211030,Ali,,Pittwater,-33.69795,151.3079,Entire home/apt,285,3,99,2021-04-25,1.43,2,1,21,PID-STRA-5838
9323120,Stunning quiet beachfront 20km from harbour bridge,24211030,Ali,,Pittwater,-33.70146,151.30753,Entire home/apt,1395,7,3,2019-01-24,0.04,2,129,0,PID-STRA-5838
9323651,Elizabeth Bay master bedroom!,22422578,Natasha,,Sydney,-33.87244,151.22555,Private room,63,90,1,2015-12-19,0.01,1,0,0,
9330804,Sydney: Stylish 3 Bed Home 5 mins from the CBD,47944227,Carli,,North Sydney,-33.831,151.21639,Entire home/apt,500,90,1,2016-03-27,0.01,1,348,0,
9331514,Just cross the road to the beach!,48430572,Stephen,,Waverley,-33.88895,151.27931,Entire home/apt,149,90,216,2021-01-27,3.98,2,0,23,
9331678,"Clean, quiet and close to beach",11082094,Larry,,Waverley,-33.8914,151.26321,Entire home/apt,220,100,0,,,1,0,0,
9332286,Beautiful Bronte Beach Pad !,16684906,Philip,,Waverley,-33.90071,151.26715,Entire home/apt,275,90,0,,,1,0,0,
9332433,Mona Vale (Welcome to a great convenient location),6261932,Jonathan,,Pittwater,-33.67397,151.28543,Private room,100,90,5,2018-12-16,0.07,1,0,0,
9332745,Lovely Hotel Style Apartment,42400028,B,,Willoughby,-33.80965,151.2094,Entire home/apt,128,90,2,2016-01-02,0.03,1,0,0,
9332896,8畳の個室（1名滞在用）,32154100,,,Ku-Ring-Gai,-33.77931,151.19558,Private room,48,90,0,,,1,88,0,
9333232,Home away from Home in East Suburbs,4253350,Emilio,,Randwick,-33.91205,151.23738,Entire home/apt,137,90,2,2016-01-27,0.03,1,0,0,
9333538,Manly Beach sunny apartment,15916464,Pip,,Manly,-33.79673,151.2791,Entire home/apt,220,90,8,2017-03-04,0.11,1,0,0,
9333756,Elvina Bay Retreat - Pittwater,41878074,Mick,,Pittwater,-33.63899,151.27916,Private room,120,90,31,2021-02-26,0.51,2,230,6,
9333876,Luxury Home 9 Minutes From The City,31131652,Michael,,Mosman,-33.82067,151.23276,Entire home/apt,849,90,26,2018-06-24,0.36,1,0,0,
9333928,Sunny Bedroom just minutes from city centre,8670712,Isabella,,Sydney,-33.87568,151.21293,Private room,50,90,1,2019-01-01,0.03,1,0,0,
9333929,Sunny modern room in Waterloo,48444022,Shaheen,,Sydney,-33.90321,151.21137,Private room,103,90,0,,,1,0,0,
9334128,"Modern, 2Bed, Bondi Beach & parking",2585529,Nik,,Waverley,-33.89157,151.26479,Entire home/apt,250,90,0,,,1,0,0,
9334137,Cosy two bed in vibrant Potts Point,1587431,Rhys,,Sydney,-33.87449,151.22387,Entire home/apt,175,90,0,,,1,0,0,
9334242,Lovely residence in Rose Bay Sydney,10537604,Mark,,Waverley,-33.87522,151.2767,Entire home/apt,485,7,1,2019-09-10,0.04,1,15,0,PID-STRA-19876
9334580,3 Bedroom Terrace in Excellent Location,48448133,Jenny,,Sydney,-33.89827,151.18126,Entire home/apt,295,90,3,2017-12-31,0.04,1,0,0,
9334599,Entire apartment with pool & gym,5973566,Jacquelyn,,Sydney,-33.88573,151.22285,Entire home/apt,300,90,1,2016-01-03,0.01,1,0,0,
9334624,"Large, stylish, sunny, central.",9686264,Morgan,,Sydney,-33.87977,151.2157,Private room,110,90,1,2016-01-01,0.01,1,0,0,
9334798,"Bright, sunny 1 bedroom",8271795,Katy,,Marrickville,-33.90147,151.16884,Entire home/apt,80,90,0,,,2,0,0,
9334859,Terrace in Bondi Junction,15251697,Amir,,Waverley,-33.89326,151.24362,Entire home/apt,150,90,1,2016-01-05,0.01,1,251,0,
9334865,"Spacious apt, amazing location",2792800,Veronica,,Sydney,-33.89045,151.2125,Entire home/apt,250,90,1,2017-08-08,0.02,1,0,0,
9335348,Sun-filled bohemian Art-Deco Apartment,20679158,Regina,,Waverley,-33.89371,151.27242,Entire home/apt,120,90,2,2018-01-16,0.03,1,0,0,
9337006,Great location near sydney cbd,48459860,Ragha,,Randwick,-33.89507,151.23361,Private room,90,90,0,,,1,0,0,
9338070,Suburbian Oasis - 6 Minutes Drive to Bondi Beach,48464899,Oi,,Woollahra,-33.86974,151.27513,Entire home/apt,249,90,103,2020-02-28,1.82,6,79,11,
9348104,Beautiful spacious & bright,48515057,Gillian,,Waverley,-33.8986,151.25666,Entire home/apt,320,90,0,,,1,0,0,
9348379,Great room private convenient loc'n,31939151,Theresa,,Rockdale,-33.93121,151.15173,Private room,82,90,5,2016-02-07,0.07,1,0,0,
9348903,Refreshed Bedroom in Lovely Suburb,45947057,Jess,,Botany Bay,-33.94987,151.23058,Private room,65,90,0,,,8,364,0,
9349663,Spacious Queen Bed in Funky Newtown!,12188703,Elizabeth,,Sydney,-33.89236,151.18182,Private room,89,90,2,2018-01-09,0.03,1,0,0,
9349911,Modern Newtown Studio near Carriageworks,48525076,Catherine,,Sydney,-33.89376,151.18757,Entire home/apt,98,3,145,2021-04-12,2.55,1,1,19,PID-STRA-9355
9350258,Beautiful Family Beach House,3374234,Lucy,,Warringah,-33.77425,151.28272,Entire home/apt,650,90,2,2015-12-08,0.03,1,0,0,
9350443,Mosman - Harbourside House w/ Pool,29145932,Gabrielle,,Mosman,-33.80834,151.23864,Entire home/apt,860,90,1,2015-12-28,0.01,1,0,0,
9351314,Charming Warm Woollahra Apartment,48522525,Lisa,,Woollahra,-33.88927,151.24264,Entire home/apt,200,90,0,,,1,0,0,
9351392,Large studio in the heart of Sydney,2634620,Ali,,Sydney,-33.87671,151.20983,Entire home/apt,140,90,1,2015-12-19,0.01,1,0,0,
9351421,"Chic Centennial Park Pad, close to Allianz Stadium",48533516,Peta,,Sydney,-33.89227,151.2316,Entire home/apt,155,90,3,2017-01-03,0.04,1,0,0,
9351906,Room - Surry Hills.,47515187,Lucas,,Sydney,-33.88457,151.20951,Private room,65,90,3,2016-01-07,0.04,1,0,0,
9352238,Central & spacious in Surry Hills,6657566,Sean,,Sydney,-33.89159,151.21306,Entire home/apt,190,90,1,2015-12-28,0.01,1,0,0,
9352316,ULTRA MODERN CoogeeBeachfrontApartmentw/Parking,48538672,Steve,,Randwick,-33.9194,151.25765,Entire home/apt,141,1,463,2021-04-28,7.65,3,310,62,PID-STRA-127-7
9353128,Beautiful Beachside Family Home,27073882,Yvette,,Randwick,-33.94657,151.25168,Entire home/apt,800,90,5,2016-12-29,0.07,2,0,0,
9353641,Maroubra Beach Summer,42733292,Peta,,Randwick,-33.94425,151.2543,Entire home/apt,100,90,0,,,1,0,0,
9353789,Townhouse with private garden 5 min from the beach,18417945,CIndy,,Warringah,-33.75741,151.29056,Entire home/apt,175,90,6,2016-12-11,0.08,1,0,0,
9354771,Three Bedroom Family Home Newtown,1434437,Naomi,,Sydney,-33.89495,151.18461,Entire home/apt,280,90,3,2015-12-28,0.04,1,0,0,
9354832,Urban Oasis in Sydney CBD!,40724867,Alaura,,Sydney,-33.86879,151.20396,Entire home/apt,203,90,0,,,1,0,0,
9354998,Beautiful home in great location,25232688,Roslyn,,North Sydney,-33.82673,151.19704,Private room,74,90,15,2016-11-23,0.21,1,0,0,
9355807,Amazing Panoramic Views,5989365,Jade,,Waverley,-33.89111,151.28346,Entire home/apt,200,90,2,2017-01-05,0.03,1,0,0,
9356412,Bright and airy haven by the beach,19655823,Antonia,,Waverley,-33.89111,151.26497,Private room,79,90,2,2016-01-28,0.03,1,159,0,
9367671,SPACIOUS & SUNNY ART DECO APARTMENT,5245833,Greg,,Waverley,-33.87473,151.27426,Entire home/apt,100,90,2,2016-11-17,0.03,1,0,0,
9369170,"large room,city view,fresh air.....",32803646,Ez,,Lane Cove,-33.82074,151.17806,Private room,53,90,2,2017-03-04,0.03,6,365,0,
9370260,Family home - trendy Surry Hills,48461934,James,,Sydney,-33.88799,151.21489,Entire home/apt,295,90,4,2016-01-05,0.06,1,0,0,
9371491,"Manly Beach 80m to beach, and Corso",30073559,Rob,,Manly,-33.79412,151.28591,Private room,145,90,0,,,7,365,0,
9371885,Modern Apt @ Surry Hills Paris-End,5189642,Cindy,,Sydney,-33.88432,151.21551,Entire home/apt,98,90,12,2018-01-13,0.17,1,0,0,
9372543,Stylish Sydney 2BR with pool + Gym!,47087695,Angela,,Sydney,-33.90367,151.20197,Entire home/apt,395,90,0,,,1,0,0,
9372567,PROS - Glen Norrie,16357713,PropertyProviders,,Mosman,-33.83557,151.23811,Entire home/apt,698,7,0,,,87,311,0,PID-STRA-19652
9373031,Sunny two bed apartment near beach,7869234,David,,Randwick,-33.91945,151.2525,Entire home/apt,180,90,0,,,1,0,0,
9373523,"Maroubra Beach, Sydney. Private room.",48523685,Patricia,,Randwick,-33.94499,151.25621,Private room,51,90,11,2020-01-02,0.32,1,0,0,
9373605,PROS - Kirribilli Harbourside,16357713,PropertyProviders,,North Sydney,-33.85007,151.21877,Entire home/apt,585,90,0,,,87,166,0,
9374282,Functional Spacious Double Bay Apt,48639391,Scarlett,,Woollahra,-33.87817,151.238,Entire home/apt,250,90,2,2016-01-03,0.03,1,0,0,
9374315,Contemporary Surry Hills apartment,48639045,Michael,,Sydney,-33.88447,151.21624,Entire home/apt,200,90,2,2016-01-06,0.03,1,0,0,
9375455,2 bed beach side apartment,48524771,Ceirin,,Randwick,-33.91468,151.25541,Entire home/apt,200,90,0,,,1,0,0,
9376196,Double room with ensuite  in Manly,28934585,Struan,,Manly,-33.79712,151.28726,Private room,90,90,1,2016-01-03,0.01,1,0,0,
9376342,Whole apartment near beach,48017373,Eliska,,Warringah,-33.75564,151.29089,Entire home/apt,200,90,0,,,1,0,0,
9376988,Family Beach House🌴,11196275,Emma,,Pittwater,-33.6291,151.33376,Entire home/apt,850,4,12,2019-01-05,0.18,1,243,1,PID-STRA-19545
9377343,Light filled Art Deco Apartment,47996070,Stephanie,,Randwick,-33.91288,151.23791,Entire home/apt,95,90,6,2016-05-04,0.08,1,0,0,
9377842,"Light, bright terrace",1261939,Belinda,,Sydney,-33.87757,151.18731,Entire home/apt,400,90,1,2016-01-02,0.01,1,0,0,
9378723,Art Deco Apartment Bondi,4028372,Geert,,Waverley,-33.89227,151.25817,Entire home/apt,150,90,2,2016-03-30,0.03,1,0,0,
9379347,"Room with ensuite, great location",47872717,Jane,,Sydney,-33.90029,151.21365,Private room,92,90,3,2015-11-21,0.04,1,0,0,
9390036,Charming 2 bedroom appartment,6378449,Natalie,,Woollahra,-33.87633,151.23955,Entire home/apt,185,90,2,2016-01-10,0.03,1,0,0,
